county_name,precinct_id,precinct_name,name,address
NORFOLK CITY,0311,311 - SHERWOOD,SHERWOOD FOREST REC CENTER,4537 Little John Dr
NORFOLK CITY,0313,313 - UNION CHAPEL,UNION CHAPEL A.M.E. CHURCH,1200 St Julian Ave
NORFOLK CITY,0402,402 - BERKLEY,BERKLEY RECREATION CENTER,121 W Liberty St
NORFOLK CITY,0404,404 - CAMPOSTELLA,SOUTHSIDE AQUATICS CENTER,1750 Campostella Road
NORFOLK CITY,0405,405 - CHESTERFIELD,CHESTERFIELD HGTS ELEM SCHOOL,2915 Westminster Ave
NORFOLK CITY,0406,406 - BARRON BLACK,BARRON F BLACK LIBRARY,6700 E Tanners Creek Dr
NORFOLK CITY,0408,408 - EASTON,EASTON PRESCHOOL,6045 Curlew Dr
NORFOLK CITY,0409,409 - FAIRLAWN,FAIRLAWN RECREATION CENTER,1014 Kempsville Rd
NORFOLK CITY,0411,411 - RUFFNER ACADEMY,RUFFNER ACADEMY,610 May Avenue
NORFOLK CITY,0412,412 - INGLESIDE,INGLESIDE RECREATION CENTER,948 Ingleside Rd
NORFOLK CITY,0413,413 - POPLAR HALLS,POPLAR HALLS ELEMENTARY SCHOOL,5523 Pebble Ln
NORFOLK CITY,0414,414 - YOUNG PARK,YOUNG TERRACE COMMUNITY CENTER,804 Whitaker Lane
NORFOLK CITY,0415,415 - LAKE TAYLOR HIGH SCHOOL,LAKE TAYLOR HIGH SCHOOL,1384 Kempsville Road
NORTON CITY,0001,001 - EAST WARD,COMMUNITY CENTER,201 PARK AVENUE NE
PETERSBURG CITY,0101,101 - FIRST WARD FIRST PRECINCT,BLANDFORD ACADEMY,816 E BANK STREET
PETERSBURG CITY,0201,201 - SECOND WARD FIRST PRECINCT,GOOD SHEPHERD BAPTIST CHURCH,2223 S CRATER ROAD
PETERSBURG CITY,0301,301 - THIRD WARD FIRST PRECINCT,PETERSBURG HIGH SCHOOL GYMNASIUM,3101 JOHNSON ROAD
PETERSBURG CITY,0401,401 - FOURTH WARD FIRST PRECINCT,UNION TRAIN STATION,103 RIVER STREET
PETERSBURG CITY,0501,501 - FIFTH WARD FIRST PRECINCT,TABERNACLE COMMUNITY LIFE CENTER,444 HALIFAX STREET
PETERSBURG CITY,0601,601 - SIXTH WARD FIRST PRECINCT,A.P. Hill Elementary School,1450 Talley Ave.
PETERSBURG CITY,0701,701 - SEVENTH WARD FIRST PRECINCT,STUART ELEMENTARY SCHOOL,100 PLEASANTS LANE
POQUOSON CITY,0001,001 - CENTRAL,TABERNACLE UNITED METHODIST CHURCH,831 Poquoson Ave
POQUOSON CITY,0002,002 - EASTERN,TRINITY UNITED METHODIST CH,1294 Poquoson Ave
POQUOSON CITY,0003,003 - WESTERN,CHRISTIAN OUTREACH CENTER,814 Yorktown Rd
PORTSMOUTH CITY,0001,001 - EMANUEL A. M. E. CHURCH ,EMANUEL A. M. E. CHURCH,637 North St
PORTSMOUTH CITY,0005,005 - HAMPTON ROADS COMMUNITY HEALTH CENTER,HAMPTON ROADS COMMUNITY HEALTH CENTER,664 Lincoln St
PORTSMOUTH CITY,0007,007- PARK VIEW ELEMENTARY SCHOOL,PARK VIEW ELEMENTARY SCHOOL,260 ELM AVENUE
PORTSMOUTH CITY,0009,009 - THIRD BAPTIST CHURCH,THIRD BAPTIST CHURCH,461 Godwin St
PORTSMOUTH CITY,0010,010 - PORT NORFOLK RECREATION CENTER,PORT NORFOLK RECREATION CENTER,432 BROAD STREET
PORTSMOUTH CITY,0011,011 - MT. HERMON VILLAGE,MT. HERMON VILLAGE,2400 Cutherell St
PORTSMOUTH CITY,0013,013 - ST. MARK MISSIONARY BAPTIST CHURCH,ST. MARK MISSIONARY BAPTIST CHURCH,2714 Frederick Blvd
PORTSMOUTH CITY,0014,014 - BRIGHTON ELEMENTARY SCHOOL,BRIGHTON ELEMENTARY SCHOOL,1100 Portsmouth Boulevard
PORTSMOUTH CITY,0016,016 - CRADOCK MIDDLE SCHOOL,CRADOCK MIDDLE SCHOOL,21 Alden Ave
PORTSMOUTH CITY,0017,017 - VICTORY LIFE FELLOWSHIP,VICTORY LIFE FELLOWSHIP,24 Channing Ave
PORTSMOUTH CITY,0019,019 - FAIRVIEW HEIGHTS BAPTIST CHURCH,FAIRVIEW HEIGHTS BAPTIST CHURCH,4704 Deep Creek Blvd
PORTSMOUTH CITY,0020,020 - NOBLE STREET BAPTIST CHURCH,NOBLE STREET BAPTIST CHURCH,100 Noble St
PORTSMOUTH CITY,0021,021 - JOHN F. KENNEDY COMMUNITY CENTER,JOHN F. KENNEDY COMMUNITY CENTER,12 Grand St
PORTSMOUTH CITY,0022,022 - ST. MARK DELIVERANCE CENTER,ST. MARK DELIVERANCE CENTER,3801 Turnpike Road
PORTSMOUTH CITY,0023,023 - WESTHAVEN BAPTIST CHURCH,WESTHAVEN BAPTIST CHURCH,4900 Caroline Avenue
PORTSMOUTH CITY,0024,024 - THE SENIOR STATION,WILLETT HALL,3701 Willett Dr
PORTSMOUTH CITY,0025,025 - JOHN TYLER ELEMENTARY SCHOOL ,JOHN TYLER ELEMENTARY SCHOOL,3649 Hartford St
PORTSMOUTH CITY,0026,026 - WILLIAM E. WATERS MIDDLE SCHOOL,WILLIAM E. WATERS MIDDLE SCHOOL,600 Roosevelt Blvd
PORTSMOUTH CITY,0027,027 - CAVALIER MANOR RECREATION CENTER,CAVALIER MANOR RECREATION CENTER,404 Viking St
PORTSMOUTH CITY,0028,028 - LAKEVIEW ELEMENTARY SCHOOL,LAKEVIEW ELEMENTARY SCHOOL,1300 Horne Ave
PORTSMOUTH CITY,0029,029 - SAINT ANDREW'S UNITED METHODIST CHURCH,SAINT ANDREW'S UNITED METHODIST CHURCH,5615 Portsmouth Blvd
PORTSMOUTH CITY,0030,030 - THE RESCUE CHURCH,THE RESCUE CHURCH,4810 Portsmouth Blvd
PORTSMOUTH CITY,0031,031 - WEST PARK CHURCH OF CHRIST ,WEST PARK CHURCH OF CHRIST,926 Cherokee Rd
PORTSMOUTH CITY,0032,032 - HODGES MANOR ELEMENTARY SCHOOL ,HODGES MANOR ELEMENTARY SCHOOL,1201 Cherokee Rd
PORTSMOUTH CITY,0033,033- PINECREST BAPTIST CHURCH,PINECREST BAPTIST CHURCH,209 Felton Rd
PORTSMOUTH CITY,0034,034- CHURCHLAND BRANCH LIBRARY,CHURCHLAND BRANCH LIBRARY,4934 High Street West
PORTSMOUTH CITY,0035,035 - CHURCHLAND ELEMENTARY SCHOOL,CHURCHLAND ELEMENTARY SCHOOL,5601 Michael Ln
PORTSMOUTH CITY,0036,036 - SCOTTISH RITE TEMPLE,SCOTTISH RITE TEMPLE,3401 Cedar Ln
PORTSMOUTH CITY,0037,037 - CHURCHLAND MIDDLE SCHOOL,CHURCHLAND MIDDLE SCHOOL,4051 River Shore Rd
PORTSMOUTH CITY,0038,038 - GROVE BAPTIST CHURCH,GROVE BAPTIST CHURCH,5910 West Norfolk Rd
PORTSMOUTH CITY,0039,039 - CHURCHLAND PRIMARY AND INTERMEDIATE SCHOOL,CHURCHLAND PRIMARY AND INTERMEDIATE SCHOOL,5700 Hedgerow LN
RADFORD CITY,0001,001 - EAST PRECINCT,RADFORD RECREATION BUILDING,200 George St
RADFORD CITY,0003,003 - WEST PRECINCT,CARTER STREET METHODIST CHURCH,1212 2nd St
RICHMOND CITY,0101,101 - ONE HUNDRED ONE,"Jepson Alumni Center, University of Richmond",442 Westhampton Way
RICHMOND CITY,0102,102 - ONE HUNDRED TWO,ST. GILES CHURCH,5200 Grove Avenue (enter from Tuckahoe Boulevard)
RICHMOND CITY,0104,104 - ONE HUNDRED FOUR,FIRST PRESBYTERIAN CHURCH,4602 Cary Street Rd
RICHMOND CITY,0105,105 - ONE HUNDRED FIVE,MARY MUNFORD SCHOOL,211 Westmoreland St
RICHMOND CITY,0106,106 - ONE HUNDRED SIX,GRACE BAPTIST CHURCH,4200 Dover Rd
RICHMOND CITY,0111,111 - ONE HUNDRED ELEVEN,AMERICAN LEGION DEPT OF VA,1708 Commonwealth Ave
RICHMOND CITY,0112,112 - ONE HUNDRED TWELVE,THOMAS JEFFERSON HIGH SCHOOL,4100 W Grace St
RICHMOND CITY,0113,113 - ONE HUNDRED THIRTEEN,ALBERT H HILL SCHOOL,3400 Patterson Ave
RICHMOND CITY,0114,114 - ONE HUNDRED FOURTEEN,HUMPHREY CALDER COMMUNITY CNTR,414 N Thompson St
RICHMOND CITY,0115,115 - ONE HUNDRED FIFTEEN,FIRE ENGINE HOUSE,311 Maple Ave
RICHMOND CITY,0203,203 - TWO HUNDRED THREE,HERMITAGE METHODIST HOME,1601 Palmyra Ave
RICHMOND CITY,0204,204 - TWO HUNDRED FOUR,FIRST BAPTIST CHURCH GYM,2709 Monument Ave
RICHMOND CITY,0206,206 - TWO HUNDRED SIX,DOMINION PLACE,1025 W Grace St
RICHMOND CITY,0207,207 - TWO HUNDRED SEVEN,RETREAT HOSPITAL,2621 Grove Ave
RICHMOND CITY,0208,208 - TWO HUNDRED EIGHT,TABERNACLE BAPTIST CHURCH,1925 Grove Ave
RICHMOND CITY,0213,213 - TWO HUNDRED THIRTEEN,GEO WASHINGTON CARVER SCHOOL,1110 W Leigh St
RICHMOND CITY,0214,214 - TWO HUNDRED FOURTEEN,UNIVERSITY STUDENT COMMONS,907 Floyd Avenue
RICHMOND CITY,0301,301 - THREE HUNDRED ONE,JOHN MARSHALL HS SOUTH ENT,4225 Old Brook Rd
RICHMOND CITY,0302,302 - THREE HUNDRED TWO,ATLEE CHURCH,3121 Moss Side Avenue
RICHMOND CITY,0303,303 - THREE HUNDRED THREE,BARACK OBAMA ELEMENTARY SCHOOL,3101 Fendall Ave
RICHMOND CITY,0304,304 - THREE HUNDRED FOUR,RICHMOND COMMUNITY HIGH SCHOOL,201 East Brookland Park Boulevard
RICHMOND CITY,0305,305 - THREE HUNDRED FIVE,ALBERT V NORRELL SCHool,2120 Fendall Ave
RICHMOND CITY,0306,306 - THREE HUNDRED SIX,THE POLICE TRAINING ACADEMY,1202 W Graham Rd
RICHMOND CITY,0307,307 - THREE HUNDRED SEVEN,GINTER PK PRESBYTERIAN CHURCH,3601 Seminary Ave
RICHMOND CITY,0308,308 - THREE HUNDRED EIGHT,LINWOOD HOLTON ELEMENTARY SCHOOL,1600 West Laburnum Avenue
RICHMOND CITY,0309,309 - THREE HUNDRED NINE,IMPERIAL PLAZA,1717 BELLEVUE AVENUE
RICHMOND CITY,0310,310 - THREE HUNDRED TEN,Calhoun Center,436 Calhoun Street
RICHMOND CITY,0402,402 - FOUR HUNDRED TWO,FOREST HILL PRESBYTERN CHURCH,4401 Forest Hill Ave
RICHMOND CITY,0404,404 - FOUR HUNDRED FOUR,JAHNKE ROAD BAPTIST CHURCH,6023 Jahnke Rd
RICHMOND CITY,0409,409 - FOUR HUNDRED NINE,J B FISHER ELEM SCHOOL,3701 Garden Rd
RICHMOND CITY,0410,410 - FOUR HUNDRED TEN,THOMPSON MIDDLE SCHOOL,7825 Forest Hill Ave
RICHMOND CITY,0412,412 - FOUR HUNDRED TWELVE,HERITAGE OAKS RETIREMENT COMMUNITY,1100 GERMAN SCHOOL ROAD
RICHMOND CITY,0413,413 - FOUR HUNDRED THIRTEEN,ST. LUKE EVANGELICAL LUTHERAN CHURCH,7757 Chippenham Parkway
RICHMOND CITY,0414,414 - FOUR HUNDRED FOURTEEN,Southampton Elementary School,3333 Cheverly Road
RICHMOND CITY,0501,501 - FIVE HUNDRED ONE,JOHN B CARY SCHOOL,3021 Maplewood Ave
RICHMOND CITY,0503,503 - FIVE HUNDRED THREE,MAYMONT SCHOOL,1211 S Allen Ave
RICHMOND CITY,0504,504 - FIVE HUNDRED FOUR,RANDOLPH COMMUNITY CENTER,1415 Grayland Ave
RICHMOND CITY,0505,505 - FIVE HUNDRED FIVE,CLARK SPRINGS ELEMENTARY SCHOOL,1101 DANCE STREET
RICHMOND CITY,0508,508 - FIVE HUNDRED EIGHT,WOODLAND HGTS BAPTIST CHURCH,611 W 31st St
RICHMOND CITY,0509,509 - FIVE HUNDRED NINE,GEORGE WYTHE HIGH SCHOOL,4314 Crutchfield St
RICHMOND CITY,0510,510 - FIVE HUNDRED TEN,SWANSBORO SCHOOL,3160 Midlothian Tpke
RICHMOND CITY,0602,602 - SIX HUNDRED TWO,WHITCOMB COURT RECREATION ROOM,2302 Carmine St
RICHMOND CITY,0603,603 - SIX HUNDRED THREE,FIRE ENGINE HOUSE,2614 1st Ave
RICHMOND CITY,0604,604 - SIX HUNDRED FOUR,FIFTH ST BAPTIST CHURCH,2800 3rd Ave
RICHMOND CITY,0606,606 - SIX HUNDRED SIX,HOTCHKISS COMMUNITY CENTER,701 East Brookland Park Blvd
RICHMOND CITY,0607,607 - SIX HUNDRED SEVEN,MAIN LIBRARY,101 East Franklin Street
RICHMOND CITY,0609,609 - SIX HUNDRED NINE,FIRE ENGINE HOUSE,411 Commerce Rd
RICHMOND CITY,0610,610 - SIX HUNDRED TEN,BELLEMEADE COMMUNITY CENTER,1800 LYNHAVEN AVENUE
RICHMOND CITY,0701,701 - SEVEN HUNDRED ONE,WOODVILLE SCHOOL,2000 N 28th St
RICHMOND CITY,0702,702 - SEVEN HUNDRED TWO,FAIRMOUNT PLACE,1501 N 21st St
RICHMOND CITY,0703,703 - SEVEN HUNDRED THREE,FOURTH BAPTIST CHURCH,2800 P St
RICHMOND CITY,0705,705 - SEVEN HUNDRED FIVE,31ST ST BAPTIST CHURCH,823 N 31st St
RICHMOND CITY,0706,706 - SEVEN HUNDRED SIX,RECREATION CENTER,5051 Northampton St
RICHMOND CITY,0707,707 - SEVEN HUNDRED SEVEN,CITY HALL EAST,701 N 25th St
RICHMOND CITY,0708,708 - SEVEN HUNDRED EIGHT,Main Street Station,1500 East Main Street
RICHMOND CITY,0802,802 - EIGHT HUNDRED TWO,BLACKWELL COMMUNITY CENTER,300 E 15th St
RICHMOND CITY,0806,806 - EIGHT HUNDRED SIX,HICKORY HILL COMMUNITY CENTER,3000 Belt Blvd
RICHMOND CITY,0810,810 - EIGHT HUNDRED TEN,CELEBRATION CHURCH AND OUTREACH MINISTRY,5501 Midlothian Turnpike
RICHMOND CITY,0811,811 - EIGHT HUNDRED ELEVEN,HOPSON MASONIC LODGE,800 PRINCE HALL DRIVE
RICHMOND CITY,0812,812 - EIGHT HUNDRED TWELVE,BRANCHS BAPTIST CHURCH,3400 Broad Rock Blvd
RICHMOND CITY,0814,814 - EIGHT HUNDRED FOURTEEN,BOUSHALL MIDDLE SCHOOL,3400 Hopkins Road
RICHMOND CITY,0902,902 - NINE HUNDRED TWO,E S H GREENE SCHOOL,1745 Catalina Dr
RICHMOND CITY,0903,903 - NINE HUNDRED THREE,J L FRANCIS ELEMENTARY SCHOOL,5146 Snead Rd
RICHMOND CITY,0908,908 - NINE HUNDRED EIGHT,MILES JONES ELEMENTARY SCHOOL,200 Beaufont Hills
RICHMOND CITY,0909,909 - NINE HUNDRED NINE,ELIZABETH D REDD SCHOOL,5601 Jahnke Rd
RICHMOND CITY,0910,910 - NINE HUNDRED TEN,G H REID SCHOOL,1301 Whitehead Rd
RICHMOND CITY,0911,911 - NINE HUNDRED ELEVEN,Community Building,6255 Old Warwick Road
ROANOKE CITY,0001,001 -Peters Creek,RUFFNER OPERATIONS CENTER,"3601 FERNCLIFF AVE., NW"
ROANOKE CITY,0002,002 - Grandview,SAINT JAMES EPISCOPAL CHURCH,4515 Delray Street NW
ROANOKE CITY,0003,003 -Preston Park,PRESTON PARK RECREATION CTR,3137 Preston Ave NW
ROANOKE CITY,0004,004 - Williamson Road,NOEL C. TAYLOR ACADEMY,3229 Williamson Road NW
ROANOKE CITY,0005,005 - East Gate,EAST GATE CHURCH NAZARENE WORSHIP CENTER,2002 EAST GATE AVENUE NE
ROANOKE CITY,0006,006 - Hollins Road,PUBLIC WORKS SERVICE CENTER,1802 COURTLAND ROAD NE
ROANOKE CITY,0007,007 - Southeast,BELMONT BRANCH LIBRARY,1101 MORNINGSIDE STREET SE
ROANOKE CITY,0008,008 - Lincoln Terrace,LINCOLN TERRACE SCHOOL,1802 Liberty Rd NW
ROANOKE CITY,0009,009 - Highland,CALVARY BAPTIST CHURCH,608 Campbell Avenue SW
ROANOKE CITY,0010,010 - Old Southwest-Wasena,HIGHLAND PARK ELEMENTARY SCHOOL ,"1212 FIFTH STREET, SW"
ROANOKE CITY,0011,011 - RALEIGH COURT,CHRIST LUTHERAN CHURCH,2011 Brandon Avenue SW
ROANOKE CITY,0012,012 - SOUTH ROANOKE,CRYSTAL SPRING ELEMENTARY SCHOOL,2620 Carolina Avenue SW
ROANOKE CITY,0013,013 - GARDEN CITY,GARDEN CITY ELEMENTARY SCHOOL,3718 Garden City Blvd SE
ROANOKE CITY,0014,014 - Crystal Spring,CRYSTAL SPRING BAPTIST CHURCH,2411 ROSALIND AVENUE SW
ROANOKE CITY,0015,015 - Grandin Court,GRANDIN COURT ELEMENTARY SCHOOL,2815 Spessard Avenue SW
ROANOKE CITY,0016,016 - Deyerle,COVENANT PRESBYTERIAN CHURCH,1831 Deyerle Road SW
ROANOKE CITY,0017,017 - LEE-HI,GRACE CHURCH,2731 Edgewood Avenue SW
ROANOKE CITY,0018,018 - Summit Hills,EDGEWOOD CHRISTIAN CHURCH,1006 Peck Street NW
ROANOKE CITY,0019,019 - Forest Park,FOREST PARK ACADEMY,2730 MELROSE AVE NW
ROANOKE CITY,0020,020 - EUREKA PARK,ROANOKE ACADEMY,1616 19th St NW
SALEM CITY,0001,001 - NORTH SALEM NO 2,FIRST UNITED METHODIST CHURCH,125 W Main St
SALEM CITY,0002,002 - CONEHURST,SALEM CIVIC CENTER,1001 BOULEVARD
SALEM CITY,0003,003 - BEVERLY HEIGHTS,FORT LEWIS CHRISTIAN CHURCH,2931 W Main St
SALEM CITY,0004,004 - WEST SALEM,OUR LADY OF PERPETUAL HELP CATHOLIC CHURCH,314 TURNER RD
SALEM CITY,0005,005 - NORTH SALEM NO 1,SALEM CIVIC CENTER,1001 BOULEVARD
SALEM CITY,0006,006 - SOUTH SALEM NO 1,SALEM CIVIC CENTER,1001 BOULEVARD
SALEM CITY,0007,007 - SOUTH SALEM NO 2,CARDINAL POLICE ACADEMY,917 Central Ave
SALEM CITY,0008,008 - EAST SALEM,SALEM CIVIC CENTER,1001 BOULEVARD
SALEM CITY,0009,009 - SOUTH SIDE HILLS,Riverside Evangelical Methodist Church ,1920 Lucas Street
SALEM CITY,0010,010 - HIDDEN VALLEY,SALEM CIVIC CENTER ,1001  BOULEVARD 
STAUNTON CITY,0101,101 - WARD NO 1,THIRD PRESBYTERIAN CHURCH,1313 Barterbrook rd
STAUNTON CITY,0201,201 - WARD NO 2,CHRIST UNITED METHODIST CHURCH,1512 Churchville Ave
STAUNTON CITY,0301,301 - WARD NO 3,GYPSY HILL PARK GYM,229 116TH REGIMENTAL RD
STAUNTON CITY,0401,401 - WARD NO 4,SEVENTH-DAY ADVENTIST CHURCH,1000 N COALTER ST
STAUNTON CITY,0501,501 - WARD NO 5,MEMORIAL BAPTIST CHURCH,224 Taylor St
SUFFOLK CITY,0101,101 - BELLEHARBOUR,TEMPLE BETH-EL,3927 BRIDGE ROAD
SUFFOLK CITY,0102,102 - DRIVER,JOHN YEATES MIDDLE SCHOOL,4901 BENNETTS PASTURE RD
SUFFOLK CITY,0104,104 - BENNETTS CREEK,NANSEMOND RIVER BAPTIST CHURCH,2896 Bridge Road
SUFFOLK CITY,0201,201 - EBENEZER,COMMUNITY HOUSE IN CRITTENDEN,8881 ECLIPSE DR
SUFFOLK CITY,0202,202 - CHUCKATUCK,CHUCKATUCK VOL FIRE STATION,300 KINGS HIGHWAY
SUFFOLK CITY,0203,203 - KINGS FORK,KINGS FORK MIDDLE SCHOOL,350 KINGS FORK ROAD
SUFFOLK CITY,0204,204 - HILLPOINT,WESTMINSTER PRESBYTERIAN CHURCH,3488 GODWIN BOULEVARD
SUFFOLK CITY,0301,301 - WHITE MARSH,GREATER FIRST BAPTIST CHURCH ORLANDO,600 FACTORY STREET
SUFFOLK CITY,0302,302 - JOHN F KENNEDY,JOHN F KENNEDY MIDDLE SCHOOL,2325 E WASHINGTON ST
SUFFOLK CITY,0304,304 - NANSEMOND RIVER,CANAAN BAPTIST CHURCH,2064 NANSEMOND PARKWAY
SUFFOLK CITY,0305,305 - SHOULDERS HILL,UNION BAPTIST MISSIONARY CHURCH,5414 NANSEMOND PARKWAY
SUFFOLK CITY,0401,401 - AIRPORT,SUFFOLK EXECUTIVE AIRPORT,1200 GENE BOLTON DRIVE
SUFFOLK CITY,0402,402 - WHALEYVILLE,WHALEYVILLE RECREATION CENTER,132 Robertson Street
SUFFOLK CITY,0403,403 - SOUTHSIDE,FAITH TEMPLE MIN CHRISTIAN FELLOWSHIP CENTER,623 BROOK AVE
SUFFOLK CITY,0404,404 - BOOKER T WASHINGTON,BOOKER T WASHINGTON ELEM SCHOOL,204 WALNUT STREET
SUFFOLK CITY,0405,405 - PITTMANTOWN,CORINTH CHAPEL UNITED CHURCH OF CHRIST,7945 CORINTH CHAPEL ROAD
SUFFOLK CITY,0501,501 - KILBYS MILL,FOREST GLEN MIDDLE SCHOOL,200 FOREST GLEN DRIVE
SUFFOLK CITY,0502,502 - HOLLAND,HOLLAND COMMUNITY HOUSE,6807 Netherland Drive
SUFFOLK CITY,0504,504 - LAKE COHOON,"KINGS FORK COMMUNITY HOUSE,INC",1600 KINGS FORK ROAD
SUFFOLK CITY,0601,601 - LAKESIDE,SUFFOLK PRESBYTERIAN CHURCH,410 N. Broad Street
SUFFOLK CITY,0602,602 - OLDE TOWNE,SALVATION ARMY,400 BANK STREET
SUFFOLK CITY,0603,603 - ELEPHANTS FORK/WESTHAVEN,ELEPHANTS FORK ELEMENTARY SCH,2316 WILLIAM REED DR
SUFFOLK CITY,0604,604 - WILROY,MACK BENN JR ELEMENTARY SCHOOL,1253 NANSEMOND PARKWAY
SUFFOLK CITY,0605,605 - HOLLYWOOD,EAST SUFFOLK RECREATION CENTER,138 S 6TH STREET
SUFFOLK CITY,0702,702 - HARBOURVIEW,NORTH SUFFOLK PUBLIC SAFETY CENTER,3901 BRIDGE ROAD
SUFFOLK CITY,0704,704 - BURBAGE GRANT,NORTHERN SHORES ELEMENTARY SCHOOL,6701 RESPASS BEACH ROAD
SUFFOLK CITY,0706,706 - HUNTERSVILLE,VMASC,1030 UNIVERSITY BOULEVARD
VIRGINIA BEACH CITY,0001,001 - NORTH BEACH,GALILEE EPISCOPAL CHURCH,3928 Pacific Ave
VIRGINIA BEACH CITY,0002,002 - SOUTH BEACH,VIRGINIA MUSEUM OF CONTEMPORARY ART,2200 Parks Ave
VIRGINIA BEACH CITY,0003,003 - OCEAN LAKES,OCEAN LAKES ELEMENTARY SCHOOL,1616 Upton Dr
VIRGINIA BEACH CITY,0004,004 - LINKHORN,VA BEACH COMMUNITY CHAPEL,1261 Laskin Rd
VIRGINIA BEACH CITY,0005,005 - SEATACK,MOUNT OLIVE BAPTIST CHURCH,310 N Birdneck Rd
VIRGINIA BEACH CITY,0006,006 - ALANTON,ALANTON ELEMENTARY SCHOOL,1441 Stephens Rd
VIRGINIA BEACH CITY,0007,007 - KINGSTON,KINGS GRANT PRESBYTERIAN CH,745 Little Neck Rd
VIRGINIA BEACH CITY,0008,008 - LONDON BRIDGE,LONDON BRIDGE BAPTIST CHURCH,2460 Potters Rd
VIRGINIA BEACH CITY,0009,009 - TRANTWOOD,TRANTWOOD ELEMENTARY SCHOOL,2344 Inlynnview Rd
VIRGINIA BEACH CITY,0010,010 - GREAT NECK,ALL SAINTS EPISCOPAL CHURCH,1969 Woodside Ln
VIRGINIA BEACH CITY,0011,011 - CAPE HENRY,A R E BUILDING,67TH AND ATLANTIC AVENUE
VIRGINIA BEACH CITY,0012,012 - PLAZA,LYNNHAVEN ELEMENTARY SCHOOL,210 Dillon Dr
VIRGINIA BEACH CITY,0013,013 - MT TRASHMORE,WINDSOR WOODS ELEM SCHOOL,233 Presidential Blvd
VIRGINIA BEACH CITY,0014,014 - MALIBU,MALIBU ELEMENTARY SCHOOL,3632 Edinburgh Dr
VIRGINIA BEACH CITY,0015,015 - OLD DONATION,Calvary Baptist Church,4832 Haygood Road
VIRGINIA BEACH CITY,0016,016 - ARAGONA,BAYSIDE SIXTH GRADE CAMPUS,4722 Jericho Rd
VIRGINIA BEACH CITY,0017,017 - OCEAN PARK,BAYSIDE COMMUNITY REC CENTER,4500 First Court Rd
VIRGINIA BEACH CITY,0018,018 - THOROUGHGOOD,INDEPENDENCE MIDDLE SCHOOL,1370 Dunstan Ln
VIRGINIA BEACH CITY,0019,019 - LAKE SMITH,BAYSIDE CHURCH OF CHRIST,5025 Shell Rd
VIRGINIA BEACH CITY,0020,020 - BAYSIDE,BAYSIDE ELEMENTARY SCHOOL,5649 Bayside Rd
VIRGINIA BEACH CITY,0021,021 - DAVIS CORNER,BETTIE F WILLIAMS ELEM SCHOOL,892 Newtown Rd
VIRGINIA BEACH CITY,0022,022 - POINT O VIEW,KEMPSVILLE CHURCH OF CHRIST,5424 Parliament Dr
VIRGINIA BEACH CITY,0023,023 - ARROWHEAD,ARROWHEAD ELEMENTARY SCHOOL,5549 Susquehanna Dr
VIRGINIA BEACH CITY,0024,024 - LARKSPUR,ST ANDREWS METHODIST CHURCH,717 Tucson Rd
VIRGINIA BEACH CITY,0025,025 - AVALON,WOODSTOCK ELEMENTARY SCHOOL,6016 PROVIDENCE RD
VIRGINIA BEACH CITY,0026,026 - FAIRFIELD,KEMPSVILLE PRESBYTERIAN CHURCH,805 Kempsville Rd
VIRGINIA BEACH CITY,0027,027 - EDWIN,KEMPSVILLE MIDDLE SCHOOL,860 Churchill Dr
VIRGINIA BEACH CITY,0028,028 - THALIA,THALIA ELEMENTARY SCHOOL,421 Thalia Rd
VIRGINIA BEACH CITY,0029,029 - HOLLAND,HOLLAND ELEMENTARY SCHOOL,3340 Holland Rd
VIRGINIA BEACH CITY,0030,030 - RED WING,SEATACK ELEMENTARY SCHOOL,912 S. Birdneck Rd
VIRGINIA BEACH CITY,0031,031 - SIGMA,RED MILL ELEMENTARY SCHOOL,1860 Sandbridge Rd
VIRGINIA BEACH CITY,0032,032 - CREEDS,OAK GROVE BAPTIST CHURCH,691 PRINCESS ANNE RD 
VIRGINIA BEACH CITY,0033,033 - CAPPS SHOP,BACK BAY CHRISTIAN ASSEMBLY,1212 Princess Anne Rd
VIRGINIA BEACH CITY,0034,034 - BLACKWATER,BLACKWATER FIRE STATION,6009 BLACKWATER ROAD
VIRGINIA BEACH CITY,0035,035 - COURTHOUSE,KELLAM HIGH SCHOOL,2665 WEST NECK Rd.
VIRGINIA BEACH CITY,0036,036 - WINDSOR OAKS,WINDSOR OAKS ELEMENTARY SCHOOL,3800 Van Buren Drive
VIRGINIA BEACH CITY,0037,037 - CHESAPEAKE BEACH,BAYSIDE BAPTIST CHURCH,1920 Pleasure House Rd
VIRGINIA BEACH CITY,0038,038 - WITCHDUCK,BAYSIDE PRESBYTERIAN CHURCH,1400 Ewell Rd
VIRGINIA BEACH CITY,0039,039 - PEMBROKE,PEMBROKE ELEMENTARY SCHOOL,4622 Jericho Rd
VIRGINIA BEACH CITY,0040,040 - BONNEY,Discovery Church,4881 Euclid Rd
VIRGINIA BEACH CITY,0041,041 - COLLEGE PARK,COLLEGE PARK ELEMENTARY SCHOOL,1110 Bennington Rd
VIRGINIA BEACH CITY,0042,042 - BRANDON,BRANDON MIDDLE SCHOOL,1700 Pope St
VIRGINIA BEACH CITY,0043,043 - BELLAMY,SALEM MIDDLE SCHOOL,2380 Lynnhaven Pkwy
